Ref_Date,GEO,ITEMS,Vector,Coordinate,Value
1996/03,Canada,All-items excluding food and energy,v41690924,1.11,89.6
1996/04,Canada,All-items excluding food and energy,v41690924,1.11,89.8
1996/05,Canada,All-items excluding food and energy,v41690924,1.11,90.0
1996/06,Canada,All-items excluding food and energy,v41690924,1.11,90.0
1996/07,Canada,All-items excluding food and energy,v41690924,1.11,90.1
1996/08,Canada,All-items excluding food and energy,v41690924,1.11,90.2
1996/09,Canada,All-items excluding food and energy,v41690924,1.11,90.3
1996/10,Canada,All-items excluding food and energy,v41690924,1.11,90.3
1996/11,Canada,All-items excluding food and energy,v41690924,1.11,90.7
1996/12,Canada,All-items excluding food and energy,v41690924,1.11,90.9
1997/01,Canada,All-items excluding food and energy,v41690924,1.11,91.0
1997/02,Canada,All-items excluding food and energy,v41690924,1.11,91.0
1997/03,Canada,All-items excluding food and energy,v41690924,1.11,91.2
1997/04,Canada,All-items excluding food and energy,v41690924,1.11,91.4
1997/05,Canada,All-items excluding food and energy,v41690924,1.11,91.4
1997/06,Canada,All-items excluding food and energy,v41690924,1.11,91.8
1997/07,Canada,All-items excluding food and energy,v41690924,1.11,91.5
1997/08,Canada,All-items excluding food and energy,v41690924,1.11,91.6
1997/09,Canada,All-items excluding food and energy,v41690924,1.11,91.7
1997/10,Canada,All-items excluding food and energy,v41690924,1.11,91.8
1997/11,Canada,All-items excluding food and energy,v41690924,1.11,91.7
1997/12,Canada,All-items excluding food and energy,v41690924,1.11,91.7
1998/01,Canada,All-items excluding food and energy,v41690924,1.11,92.2
1998/02,Canada,All-items excluding food and energy,v41690924,1.11,92.4
1998/03,Canada,All-items excluding food and energy,v41690924,1.11,92.4
1998/04,Canada,All-items excluding food and energy,v41690924,1.11,92.5
1998/05,Canada,All-items excluding food and energy,v41690924,1.11,92.6
1998/06,Canada,All-items excluding food and energy,v41690924,1.11,92.6
1998/07,Canada,All-items excluding food and energy,v41690924,1.11,92.7
1998/08,Canada,All-items excluding food and energy,v41690924,1.11,92.9
1998/09,Canada,All-items excluding food and energy,v41690924,1.11,92.9
1998/10,Canada,All-items excluding food and energy,v41690924,1.11,93.0
1998/11,Canada,All-items excluding food and energy,v41690924,1.11,93.0
1998/12,Canada,All-items excluding food and energy,v41690924,1.11,93.0
1999/01,Canada,All-items excluding food and energy,v41690924,1.11,93.2
1999/02,Canada,All-items excluding food and energy,v41690924,1.11,93.3
1999/03,Canada,All-items excluding food and energy,v41690924,1.11,93.5
1999/04,Canada,All-items excluding food and energy,v41690924,1.11,93.8
1999/05,Canada,All-items excluding food and energy,v41690924,1.11,93.9
1999/06,Canada,All-items excluding food and energy,v41690924,1.11,94.0
1999/07,Canada,All-items excluding food and energy,v41690924,1.11,94.0
1999/08,Canada,All-items excluding food and energy,v41690924,1.11,94.2
1999/09,Canada,All-items excluding food and energy,v41690924,1.11,94.6
1999/10,Canada,All-items excluding food and energy,v41690924,1.11,94.5
1999/11,Canada,All-items excluding food and energy,v41690924,1.11,94.5
1999/12,Canada,All-items excluding food and energy,v41690924,1.11,94.6
2000/01,Canada,All-items excluding food and energy,v41690924,1.11,94.6
2000/02,Canada,All-items excluding food and energy,v41690924,1.11,94.8
2000/03,Canada,All-items excluding food and energy,v41690924,1.11,95.0
2000/04,Canada,All-items excluding food and energy,v41690924,1.11,95.0
2000/05,Canada,All-items excluding food and energy,v41690924,1.11,95.2
2000/06,Canada,All-items excluding food and energy,v41690924,1.11,95.4
2000/07,Canada,All-items excluding food and energy,v41690924,1.11,95.5
2000/08,Canada,All-items excluding food and energy,v41690924,1.11,95.6
2000/09,Canada,All-items excluding food and energy,v41690924,1.11,95.8
2000/10,Canada,All-items excluding food and energy,v41690924,1.11,95.9
2000/11,Canada,All-items excluding food and energy,v41690924,1.11,96.3
2000/12,Canada,All-items excluding food and energy,v41690924,1.11,96.4
2001/01,Canada,All-items excluding food and energy,v41690924,1.11,96.5
2001/02,Canada,All-items excluding food and energy,v41690924,1.11,96.7
2001/03,Canada,All-items excluding food and energy,v41690924,1.11,96.7
2001/04,Canada,All-items excluding food and energy,v41690924,1.11,97.0
2001/05,Canada,All-items excluding food and energy,v41690924,1.11,97.1
2001/06,Canada,All-items excluding food and energy,v41690924,1.11,97.3
2001/07,Canada,All-items excluding food and energy,v41690924,1.11,97.5
2001/08,Canada,All-items excluding food and energy,v41690924,1.11,97.7
2001/09,Canada,All-items excluding food and energy,v41690924,1.11,97.9
2001/10,Canada,All-items excluding food and energy,v41690924,1.11,97.9
2001/11,Canada,All-items excluding food and energy,v41690924,1.11,97.8
2001/12,Canada,All-items excluding food and energy,v41690924,1.11,98.0
2002/01,Canada,All-items excluding food and energy,v41690924,1.11,98.1
2002/02,Canada,All-items excluding food and energy,v41690924,1.11,98.4
2002/03,Canada,All-items excluding food and energy,v41690924,1.11,98.7
2002/04,Canada,All-items excluding food and energy,v41690924,1.11,99.2
2002/05,Canada,All-items excluding food and energy,v41690924,1.11,99.5
2002/06,Canada,All-items excluding food and energy,v41690924,1.11,99.9
2002/07,Canada,All-items excluding food and energy,v41690924,1.11,100.4
2002/08,Canada,All-items excluding food and energy,v41690924,1.11,100.7
2002/09,Canada,All-items excluding food and energy,v41690924,1.11,100.9
2002/10,Canada,All-items excluding food and energy,v41690924,1.11,101.1
2002/11,Canada,All-items excluding food and energy,v41690924,1.11,101.4
2002/12,Canada,All-items excluding food and energy,v41690924,1.11,101.7
2003/01,Canada,All-items excluding food and energy,v41690924,1.11,102.0
2003/02,Canada,All-items excluding food and energy,v41690924,1.11,102.2
2003/03,Canada,All-items excluding food and energy,v41690924,1.11,102.2
2003/04,Canada,All-items excluding food and energy,v41690924,1.11,102.2
2003/05,Canada,All-items excluding food and energy,v41690924,1.11,102.4
2003/06,Canada,All-items excluding food and energy,v41690924,1.11,102.3
2003/07,Canada,All-items excluding food and energy,v41690924,1.11,102.3
2003/08,Canada,All-items excluding food and energy,v41690924,1.11,102.5
2003/09,Canada,All-items excluding food and energy,v41690924,1.11,102.8
2003/10,Canada,All-items excluding food and energy,v41690924,1.11,103.1
2003/11,Canada,All-items excluding food and energy,v41690924,1.11,103.2
2003/12,Canada,All-items excluding food and energy,v41690924,1.11,103.2
2004/01,Canada,All-items excluding food and energy,v41690924,1.11,103.4
2004/02,Canada,All-items excluding food and energy,v41690924,1.11,103.3
2004/03,Canada,All-items excluding food and energy,v41690924,1.11,103.4
2004/04,Canada,All-items excluding food and energy,v41690924,1.11,103.6
2004/05,Canada,All-items excluding food and energy,v41690924,1.11,103.8
2004/06,Canada,All-items excluding food and energy,v41690924,1.11,103.8
2004/07,Canada,All-items excluding food and energy,v41690924,1.11,103.9
2004/08,Canada,All-items excluding food and energy,v41690924,1.11,103.8
2004/09,Canada,All-items excluding food and energy,v41690924,1.11,104.1
2004/10,Canada,All-items excluding food and energy,v41690924,1.11,104.2
2004/11,Canada,All-items excluding food and energy,v41690924,1.11,104.4
2004/12,Canada,All-items excluding food and energy,v41690924,1.11,104.6
2005/01,Canada,All-items excluding food and energy,v41690924,1.11,104.7
2005/02,Canada,All-items excluding food and energy,v41690924,1.11,104.8
2005/03,Canada,All-items excluding food and energy,v41690924,1.11,104.9
2005/04,Canada,All-items excluding food and energy,v41690924,1.11,104.8
2005/05,Canada,All-items excluding food and energy,v41690924,1.11,105.0
2005/06,Canada,All-items excluding food and energy,v41690924,1.11,105.2
2005/07,Canada,All-items excluding food and energy,v41690924,1.11,105.2
2005/08,Canada,All-items excluding food and energy,v41690924,1.11,105.4
2005/09,Canada,All-items excluding food and energy,v41690924,1.11,105.5
2005/10,Canada,All-items excluding food and energy,v41690924,1.11,105.6
2005/11,Canada,All-items excluding food and energy,v41690924,1.11,105.9
2005/12,Canada,All-items excluding food and energy,v41690924,1.11,106.0
2006/01,Canada,All-items excluding food and energy,v41690924,1.11,106.2
2006/02,Canada,All-items excluding food and energy,v41690924,1.11,106.3
2006/03,Canada,All-items excluding food and energy,v41690924,1.11,106.5
2006/04,Canada,All-items excluding food and energy,v41690924,1.11,106.6
2006/05,Canada,All-items excluding food and energy,v41690924,1.11,106.8
2006/06,Canada,All-items excluding food and energy,v41690924,1.11,106.7
2006/07,Canada,All-items excluding food and energy,v41690924,1.11,106.6
2006/08,Canada,All-items excluding food and energy,v41690924,1.11,106.9
2006/09,Canada,All-items excluding food and energy,v41690924,1.11,107.1
2006/10,Canada,All-items excluding food and energy,v41690924,1.11,107.4
2006/11,Canada,All-items excluding food and energy,v41690924,1.11,107.5
2006/12,Canada,All-items excluding food and energy,v41690924,1.11,107.6
2007/01,Canada,All-items excluding food and energy,v41690924,1.11,108.0
2007/02,Canada,All-items excluding food and energy,v41690924,1.11,108.2
2007/03,Canada,All-items excluding food and energy,v41690924,1.11,108.4
2007/04,Canada,All-items excluding food and energy,v41690924,1.11,108.7
2007/05,Canada,All-items excluding food and energy,v41690924,1.11,108.8
2007/06,Canada,All-items excluding food and energy,v41690924,1.11,108.9
2007/07,Canada,All-items excluding food and energy,v41690924,1.11,109.2
2007/08,Canada,All-items excluding food and energy,v41690924,1.11,109.3
2007/09,Canada,All-items excluding food and energy,v41690924,1.11,109.5
2007/10,Canada,All-items excluding food and energy,v41690924,1.11,109.4
2007/11,Canada,All-items excluding food and energy,v41690924,1.11,109.4
2007/12,Canada,All-items excluding food and energy,v41690924,1.11,109.5
2008/01,Canada,All-items excluding food and energy,v41690924,1.11,109.4
2008/02,Canada,All-items excluding food and energy,v41690924,1.11,109.6
2008/03,Canada,All-items excluding food and energy,v41690924,1.11,109.7
2008/04,Canada,All-items excluding food and energy,v41690924,1.11,109.9
2008/05,Canada,All-items excluding food and energy,v41690924,1.11,110.0
2008/06,Canada,All-items excluding food and energy,v41690924,1.11,110.3
2008/07,Canada,All-items excluding food and energy,v41690924,1.11,110.4
2008/08,Canada,All-items excluding food and energy,v41690924,1.11,110.6
2008/09,Canada,All-items excluding food and energy,v41690924,1.11,110.6
2008/10,Canada,All-items excluding food and energy,v41690924,1.11,110.4
2008/11,Canada,All-items excluding food and energy,v41690924,1.11,111.0
2008/12,Canada,All-items excluding food and energy,v41690924,1.11,111.1
2009/01,Canada,All-items excluding food and energy,v41690924,1.11,110.7
2009/02,Canada,All-items excluding food and energy,v41690924,1.11,111.0
2009/03,Canada,All-items excluding food and energy,v41690924,1.11,111.1
2009/04,Canada,All-items excluding food and energy,v41690924,1.11,111.2
2009/05,Canada,All-items excluding food and energy,v41690924,1.11,111.4
2009/06,Canada,All-items excluding food and energy,v41690924,1.11,111.6
2009/07,Canada,All-items excluding food and energy,v41690924,1.11,111.6
2009/08,Canada,All-items excluding food and energy,v41690924,1.11,111.6
2009/09,Canada,All-items excluding food and energy,v41690924,1.11,111.6
2009/10,Canada,All-items excluding food and energy,v41690924,1.11,111.7
2009/11,Canada,All-items excluding food and energy,v41690924,1.11,111.9
2009/12,Canada,All-items excluding food and energy,v41690924,1.11,111.9
2010/01,Canada,All-items excluding food and energy,v41690924,1.11,112.1
2010/02,Canada,All-items excluding food and energy,v41690924,1.11,112.6
2010/03,Canada,All-items excluding food and energy,v41690924,1.11,112.1
2010/04,Canada,All-items excluding food and energy,v41690924,1.11,112.5
2010/05,Canada,All-items excluding food and energy,v41690924,1.11,112.5
2010/06,Canada,All-items excluding food and energy,v41690924,1.11,112.8
2010/07,Canada,All-items excluding food and energy,v41690924,1.11,113.1
2010/08,Canada,All-items excluding food and energy,v41690924,1.11,113.1
2010/09,Canada,All-items excluding food and energy,v41690924,1.11,113.2
2010/10,Canada,All-items excluding food and energy,v41690924,1.11,113.5
2010/11,Canada,All-items excluding food and energy,v41690924,1.11,113.6
2010/12,Canada,All-items excluding food and energy,v41690924,1.11,113.8
2011/01,Canada,All-items excluding food and energy,v41690924,1.11,113.9
2011/02,Canada,All-items excluding food and energy,v41690924,1.11,113.9
2011/03,Canada,All-items excluding food and energy,v41690924,1.11,114.2
2011/04,Canada,All-items excluding food and energy,v41690924,1.11,114.2
2011/05,Canada,All-items excluding food and energy,v41690924,1.11,114.7
2011/06,Canada,All-items excluding food and energy,v41690924,1.11,114.3
2011/07,Canada,All-items excluding food and energy,v41690924,1.11,114.5
2011/08,Canada,All-items excluding food and energy,v41690924,1.11,114.8
2011/09,Canada,All-items excluding food and energy,v41690924,1.11,115.3
2011/10,Canada,All-items excluding food and energy,v41690924,1.11,115.3
2011/11,Canada,All-items excluding food and energy,v41690924,1.11,115.5
2011/12,Canada,All-items excluding food and energy,v41690924,1.11,115.4
2012/01,Canada,All-items excluding food and energy,v41690924,1.11,115.8
2012/02,Canada,All-items excluding food and energy,v41690924,1.11,115.7
2012/03,Canada,All-items excluding food and energy,v41690924,1.11,115.9
2012/04,Canada,All-items excluding food and energy,v41690924,1.11,116.4
2012/05,Canada,All-items excluding food and energy,v41690924,1.11,116.3
2012/06,Canada,All-items excluding food and energy,v41690924,1.11,116.2
2012/07,Canada,All-items excluding food and energy,v41690924,1.11,116.0
2012/08,Canada,All-items excluding food and energy,v41690924,1.11,116.1
2012/09,Canada,All-items excluding food and energy,v41690924,1.11,116.2
2012/10,Canada,All-items excluding food and energy,v41690924,1.11,116.3
2012/11,Canada,All-items excluding food and energy,v41690924,1.11,116.5
2012/12,Canada,All-items excluding food and energy,v41690924,1.11,116.5
2013/01,Canada,All-items excluding food and energy,v41690924,1.11,116.5
2013/02,Canada,All-items excluding food and energy,v41690924,1.11,117.0
2013/03,Canada,All-items excluding food and energy,v41690924,1.11,117.0
2013/04,Canada,All-items excluding food and energy,v41690924,1.11,117.0
2013/05,Canada,All-items excluding food and energy,v41690924,1.11,117.0
2013/06,Canada,All-items excluding food and energy,v41690924,1.11,117.1
2013/07,Canada,All-items excluding food and energy,v41690924,1.11,117.2
2013/08,Canada,All-items excluding food and energy,v41690924,1.11,117.2
2013/09,Canada,All-items excluding food and energy,v41690924,1.11,117.3
2013/10,Canada,All-items excluding food and energy,v41690924,1.11,117.4
2013/11,Canada,All-items excluding food and energy,v41690924,1.11,117.5
2013/12,Canada,All-items excluding food and energy,v41690924,1.11,117.8
2014/01,Canada,All-items excluding food and energy,v41690924,1.11,118.0
2014/02,Canada,All-items excluding food and energy,v41690924,1.11,118.3
2014/03,Canada,All-items excluding food and energy,v41690924,1.11,118.3
2014/04,Canada,All-items excluding food and energy,v41690924,1.11,118.5
2014/05,Canada,All-items excluding food and energy,v41690924,1.11,118.7
2014/06,Canada,All-items excluding food and energy,v41690924,1.11,118.9
2014/07,Canada,All-items excluding food and energy,v41690924,1.11,119.0
2014/08,Canada,All-items excluding food and energy,v41690924,1.11,119.5
2014/09,Canada,All-items excluding food and energy,v41690924,1.11,119.5
2014/10,Canada,All-items excluding food and energy,v41690924,1.11,119.8
2014/11,Canada,All-items excluding food and energy,v41690924,1.11,119.9
2014/12,Canada,All-items excluding food and energy,v41690924,1.11,120.1
2015/01,Canada,All-items excluding food and energy,v41690924,1.11,120.2
2015/02,Canada,All-items excluding food and energy,v41690924,1.11,120.4
2015/03,Canada,All-items excluding food and energy,v41690924,1.11,120.7
2015/04,Canada,All-items excluding food and energy,v41690924,1.11,120.8
2015/05,Canada,All-items excluding food and energy,v41690924,1.11,120.9
2015/06,Canada,All-items excluding food and energy,v41690924,1.11,121.1
2015/07,Canada,All-items excluding food and energy,v41690924,1.11,121.4
